Jenis_Usaha,Provinsi ,Jenis_Ikan,Tahun,Volume_Produksi,Nilai_Produksi
BUDIDAYA,BANTEN,UDANG,2011,1654.360,58188792.0
BUDIDAYA,BANTEN,UDANG,2012,1583.80,53960550.0
BUDIDAYA,BANTEN,UDANG,2013,2903.540,133594450.0
BUDIDAYA,BANTEN,UDANG,2014,3386.390,145735400.0
BUDIDAYA,BANTEN,UDANG,2015,3053.930,125559750.0
BUDIDAYA,BANTEN,UDANG,2016,2795.130,185952600.0
BUDIDAYA,BANTEN,UDANG,2017,3655.670,232699933.0
BUDIDAYA,BANTEN,UDANG,2018,2142.040,138257819.0
BUDIDAYA,BANTEN,UDANG,2019,2832.050,237942360.0
BUDIDAYA,BANTEN,UDANG,2020,14515.010,1225713343.0
BUDIDAYA,BENGKULU,BANDENG,2010,367.0,4123000.0
BUDIDAYA,BENGKULU,BANDENG,2011,318.320,3819840.0
BUDIDAYA,BENGKULU,BANDENG,2012,91.560,1144500.0
BUDIDAYA,BENGKULU,BANDENG,2013,120.20,2121600.0
BUDIDAYA,BENGKULU,BANDENG,2014,123.50,2473000.0
BUDIDAYA,BENGKULU,BANDENG,2015,362.0,12670000.0
BUDIDAYA,BENGKULU,BANDENG,2016,78.0,1950000.0
BUDIDAYA,BENGKULU,BANDENG,2017,754.580,12821018.0
BUDIDAYA,BENGKULU,BANDENG,2019,3.0,66.0
BUDIDAYA,BENGKULU,BAWAL,2010,.0,.0
BUDIDAYA,BENGKULU,BAWAL,2011,.0,.0
BUDIDAYA,BENGKULU,BAWAL,2012,.0,.0
BUDIDAYA,BENGKULU,BAWAL,2013,40.80,790.250
BUDIDAYA,BENGKULU,BAWAL,2014,43.20,999.10
BUDIDAYA,BENGKULU,BAWAL,2015,41.40,990.0
BUDIDAYA,BENGKULU,BAWAL,2016,46.40,681.90
BUDIDAYA,BENGKULU,BAWAL,2019,15.0,300.0
BUDIDAYA,BENGKULU,GURAME,2010,193.120,3862400.0
BUDIDAYA,BENGKULU,GURAME,2011,178.670,3573400.0
BUDIDAYA,BENGKULU,GURAME,2012,814.140,24424200.0
BUDIDAYA,BENGKULU,GURAME,2013,674.540,17210600.0
BUDIDAYA,BENGKULU,GURAME,2014,590.640,15561850.0
BUDIDAYA,BENGKULU,GURAME,2015,312.290,10930150.0
BUDIDAYA,BENGKULU,GURAME,2016,270.980,9484300.0
BUDIDAYA,BENGKULU,GURAME,2017,70.070,2802720.0
BUDIDAYA,BENGKULU,GURAME,2018,4524.70,190173997.0
BUDIDAYA,BENGKULU,GURAME,2019,15937.550,542652500.0
BUDIDAYA,BENGKULU,KAKAP,2010,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2011,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2012,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2013,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2014,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2015,.0,.0
BUDIDAYA,BENGKULU,KAKAP,2016,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2010,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2011,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2012,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2013,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2014,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2015,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2016,.0,.0
BUDIDAYA,BENGKULU,KEKERANGAN,2017,.960,9.60
BUDIDAYA,BENGKULU,KERAPU,2010,.0,.0
BUDIDAYA,BENGKULU,KERAPU,2011,.0,.0
BUDIDAYA,BENGKULU,KERAPU,2012,.0,.0
BUDIDAYA,BENGKULU,KERAPU,2013,5.40,1620000.0
BUDIDAYA,BENGKULU,KERAPU,2014,14.0,4200000.0
BUDIDAYA,BENGKULU,KERAPU,2015,.0,.0
BUDIDAYA,BENGKULU,KERAPU,2016,.0,.0
BUDIDAYA,BENGKULU,LAINNYA,2010,937.30,9482920.0
BUDIDAYA,BENGKULU,LAINNYA,2011,1081.990,10982896.0
BUDIDAYA,BENGKULU,LAINNYA,2012,2608.0,37617000.0
BUDIDAYA,BENGKULU,LAINNYA,2013,476.60,6059658.0
BUDIDAYA,BENGKULU,LAINNYA,2014,552.650,8564961.0
BUDIDAYA,BENGKULU,LAINNYA,2015,495.660,11124030.0
BUDIDAYA,BENGKULU,LAINNYA,2016,1280.560,18853840.0
BUDIDAYA,BENGKULU,LAINNYA,2017,3367.510,93534899.0
BUDIDAYA,BENGKULU,LAINNYA,2018,5422.470,111424779.0
BUDIDAYA,BENGKULU,LAINNYA,2019,24640.930,612655050.0
BUDIDAYA,BENGKULU,LELE,2010,1852.280,24537635.0
BUDIDAYA,BENGKULU,LELE,2011,5543.730,66524760.0
BUDIDAYA,BENGKULU,LELE,2012,5859.650,64456150.0
BUDIDAYA,BENGKULU,LELE,2013,5363.540,81818329.0
BUDIDAYA,BENGKULU,LELE,2014,6554.320,120685948.0
BUDIDAYA,BENGKULU,LELE,2015,9063.460,181287520.0
BUDIDAYA,BENGKULU,LELE,2016,12929.30,267174300.0
BUDIDAYA,BENGKULU,LELE,2017,36616.640,636031037.0
BUDIDAYA,BENGKULU,LELE,2018,28071.890,559148677.0
BUDIDAYA,BENGKULU,LELE,2019,35149.950,744639075.0
BUDIDAYA,BENGKULU,LELE,2020,61234.840,1178287698.0
BUDIDAYA,BENGKULU,LOBSTER,2013,.0,.0
BUDIDAYA,BENGKULU,LOBSTER,2014,.0,.0
BUDIDAYA,BENGKULU,LOBSTER,2015,.0,.0
BUDIDAYA,BENGKULU,LOBSTER,2016,.0,.0
BUDIDAYA,BENGKULU,MAS,2010,4752.790,77468120.0
BUDIDAYA,BENGKULU,MAS,2011,13304.060,226169020.0
BUDIDAYA,BENGKULU,MAS,2012,10367.020,228074440.0
BUDIDAYA,BENGKULU,MAS,2013,11018.60,226542710.0
BUDIDAYA,BENGKULU,MAS,2014,13641.720,322054738.0
BUDIDAYA,BENGKULU,MAS,2015,12967.070,312757150.0
BUDIDAYA,BENGKULU,MAS,2016,12007.560,302375350.0
BUDIDAYA,BENGKULU,MAS,2017,7862.290,201824933.0
BUDIDAYA,BENGKULU,MAS,2018,26412.010,885476839.0
BUDIDAYA,BENGKULU,MAS,2019,30587.990,946939920.0
BUDIDAYA,BENGKULU,MAS,2020,66688.070,1920428154.0
BUDIDAYA,BENGKULU,NILA,2010,10103.270,152124878.0
BUDIDAYA,BENGKULU,NILA,2011,12299.390,184490850.0
BUDIDAYA,BENGKULU,NILA,2012,23176.90,301572800.0
BUDIDAYA,BENGKULU,NILA,2013,26593.940,454175041.0
BUDIDAYA,BENGKULU,NILA,2014,36623.860,658469970.0
BUDIDAYA,BENGKULU,NILA,2015,43941.120,867296590.0
BUDIDAYA,BENGKULU,NILA,2016,48780.990,985801250.0
BUDIDAYA,BENGKULU,NILA,2017,56253.810,1231733380.0
BUDIDAYA,BENGKULU,NILA,2018,40112.260,842271197.0
BUDIDAYA,BENGKULU,NILA,2019,61290.30,1535665400.0
BUDIDAYA,BENGKULU,NILA,2020,82759.590,1699694660.0
BUDIDAYA,BENGKULU,PATIN,2010,230.260,3510867.0
BUDIDAYA,BENGKULU,PATIN,2011,586.930,6456230.0
BUDIDAYA,BENGKULU,PATIN,2012,1055.130,14771820.0
BUDIDAYA,BENGKULU,PATIN,2013,448.390,7439550.0
BUDIDAYA,BENGKULU,PATIN,2014,418.360,7516935.0
BUDIDAYA,BENGKULU,PATIN,2015,1266.950,21263800.0
BUDIDAYA,BENGKULU,PATIN,2016,536.310,8580960.0
BUDIDAYA,BENGKULU,PATIN,2017,3323.970,83099350.0
BUDIDAYA,BENGKULU,PATIN,2018,5263.390,127472044.0
BUDIDAYA,BENGKULU,PATIN,2019,14429.590,319220560.0
BUDIDAYA,BENGKULU,PATIN,2020,9885.410,252327650.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2010,.0,.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2011,248.0,372.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2012,421.20,2021760.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2013,17.50,30.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2014,10.30,48.10
BUDIDAYA,BENGKULU,RUMPUT LAUT,2015,1.0,1.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2016,64.20,120.375
BUDIDAYA,BENGKULU,RUMPUT LAUT,2018,120.0,1710000.0
BUDIDAYA,BENGKULU,RUMPUT LAUT,2019,60.0,1500000.0
BUDIDAYA,BENGKULU,UDANG,2010,192.050,6972360.0
BUDIDAYA,BENGKULU,UDANG,2011,244.80,8525000.0
BUDIDAYA,BENGKULU,UDANG,2012,522.340,18989260.0
BUDIDAYA,BENGKULU,UDANG,2013,1225.690,42747700.0
BUDIDAYA,BENGKULU,UDANG,2014,4088.120,492839340.0
BUDIDAYA,BENGKULU,UDANG,2015,6428.290,867363410.0
BUDIDAYA,BENGKULU,UDANG,2016,5821.810,503536150.0
BUDIDAYA,BENGKULU,UDANG,2017,6791.190,407471580.0
BUDIDAYA,BENGKULU,UDANG,2018,12865.020,771901200.0
BUDIDAYA,BENGKULU,UDANG,2019,10712.50,763532000.0
BUDIDAYA,BENGKULU,UDANG,2020,5437.240,543724000.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2010,6.410,95.830
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2011,3.680,73.60
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2012,2.360,37.760
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2013,3.440,55.040
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2014,64.630,646.30
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2015,3.420,68.40
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2010,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2011,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2012,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2013,5134.120,75453305.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2014,6507.340,71580762.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2015,7186.170,80334740.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2016,8224.420,120479890.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2019,10744.990,172050778.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2020,6411.440,103154105.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2020,1.480,88.50
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2010,6031.10,125736392.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2011,7580.630,174354490.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2012,8421.190,252635700.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2013,9794.660,245405243.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2014,10487.880,225489356.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2015,10651.770,297013010.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2016,11383.920,329668615.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2017,7001.660,280066320.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2018,14636.240,468430388.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2019,11905.140,403281394.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAMI,2020,8297.170,276646351.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2010,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2011,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2012,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2013,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2014,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2015,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2010,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2011,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2012,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2013,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2014,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2015,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2010,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2011,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2012,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2013,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2014,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2015,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2010,5353.640,56770438.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2011,4532.40,14571953.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2012,5630.410,81492280.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2013,1010.30,18997661.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2014,1174.870,11244090.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2015,1050.90,17171580.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2016,523.180,7648350.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2017,7295.670,101066657.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2018,7109.040,109625174.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2019,699.520,14054242.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2010,21539.150,232503292.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2011,23219.590,232195900.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2012,25287.110,278158210.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2013,29204.750,375336460.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2014,30391.220,349498989.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2015,31525.180,423940465.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2016,33546.020,446571180.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2017,52023.530,903648733.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2018,35349.970,649895367.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2019,44346.780,772942866.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2020,40825.60,736249021.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2013,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2014,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2015,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2010,608.040,16242356.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2011,396.80,7142400.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2012,336.340,5045100.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2013,276.050,4958997.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2014,194.630,3600563.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2015,214.440,3419970.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2016,154.960,3297432.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2017,3.380,86.816
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2018,278.020,6621760.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2019,474.430,9846380.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2020,420.520,15162626.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2020,15.10,377.50
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2010,5508.910,66678520.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2011,7836.570,109711980.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2012,9545.820,114262110.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2013,11495.410,199069528.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2014,13400.430,167505581.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2015,14827.620,199200910.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2016,20307.740,471984700.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2017,16971.820,371614905.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2018,34052.040,876617851.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2019,37727.520,932882966.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2020,34181.310,850264569.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2010,58.040,641.636
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2011,220.0,2640000.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2012,178.630,2499420.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2013,75.390,904.243
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2014,47.220,495.768
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2015,98.890,1455940.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2016,45.070,645.120
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2017,2267.020,56675550.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2018,87.350,1450990.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2019,58.870,937.858
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2020,129.640,2171762.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2010,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2011,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2012,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2013,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2014,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2015,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2016,.0,.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2020,198.080,4006615.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2010,477.070,30187033.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2011,752.820,43293451.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2012,858.070,35627800.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2013,1030.740,46828550.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2014,2695.880,113650952.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2015,3615.290,161350320.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2016,3027.370,150777630.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2017,2987.10,179226060.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2018,3734.320,154300873.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2019,3590.770,245339380.0
BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2020,3365.920,221689800.0
BUDIDAYA,DKI JAKARTA,BANDENG,2010,880.0,15772294.0
BUDIDAYA,DKI JAKARTA,BANDENG,2011,1837.050,29921850.0
BUDIDAYA,DKI JAKARTA,BANDENG,2012,844.990,13519840.0
BUDIDAYA,DKI JAKARTA,BANDENG,2013,1045.820,15142570.0
BUDIDAYA,DKI JAKARTA,BANDENG,2014,671.210,17265062.0
BUDIDAYA,DKI JAKARTA,BANDENG,2015,2557.860,57604236.0
BUDIDAYA,DKI JAKARTA,BANDENG,2016,2854.750,57764812.0
BUDIDAYA,DKI JAKARTA,BANDENG,2017,2713.040,46097246.0
BUDIDAYA,DKI JAKARTA,BANDENG,2018,1062.840,25124049.0
BUDIDAYA,DKI JAKARTA,BANDENG,2019,238.570,6866640.0
BUDIDAYA,DKI JAKARTA,BANDENG,2020,303.710,9111240.0
BUDIDAYA,DKI JAKARTA,BAWAL,2010,.0,.0
BUDIDAYA,DKI JAKARTA,BAWAL,2011,.0,.0
BUDIDAYA,DKI JAKARTA,BAWAL,2012,.0,.0
BUDIDAYA,DKI JAKARTA,BAWAL,2013,16.480,688.440
BUDIDAYA,DKI JAKARTA,BAWAL,2014,321.40,22529075.0
BUDIDAYA,DKI JAKARTA,BAWAL,2015,773.380,57003500.0
BUDIDAYA,DKI JAKARTA,BAWAL,2016,125.280,10034200.0
BUDIDAYA,DKI JAKARTA,BAWAL,2017,4.090,56.039
BUDIDAYA,DKI JAKARTA,BAWAL,2018,20.30,1582669.0
BUDIDAYA,DKI JAKARTA,BAWAL,2019,8.840,795.510
BUDIDAYA,DKI JAKARTA,BAWAL,2020,18.520,1666890.0
BUDIDAYA,DKI JAKARTA,GURAME,2010,60.580,1359000.0
BUDIDAYA,DKI JAKARTA,GURAME,2011,87.0,1957500.0
BUDIDAYA,DKI JAKARTA,GURAME,2012,170.930,5127900.0
BUDIDAYA,DKI JAKARTA,GURAME,2013,183.230,6623951.0
BUDIDAYA,DKI JAKARTA,GURAME,2014,207.310,8233005.0
BUDIDAYA,DKI JAKARTA,GURAME,2015,185.750,6812826.0
BUDIDAYA,DKI JAKARTA,GURAME,2016,143.710,5725020.0
BUDIDAYA,DKI JAKARTA,GURAME,2017,122.820,4912800.0
BUDIDAYA,DKI JAKARTA,GURAME,2018,113.730,4471180.0
BUDIDAYA,DKI JAKARTA,GURAME,2019,39.490,1846100.0
BUDIDAYA,DKI JAKARTA,GURAMI,2020,49.650,2236890.0
BUDIDAYA,DKI JAKARTA,KAKAP,2010,322.270,14173734.0
BUDIDAYA,DKI JAKARTA,KAKAP,2011,253.580,14707814.0
BUDIDAYA,DKI JAKARTA,KAKAP,2012,558.840,25147800.0
BUDIDAYA,DKI JAKARTA,KAKAP,2013,526.530,19161913.0
BUDIDAYA,DKI JAKARTA,KAKAP,2014,607.810,30390350.0
BUDIDAYA,DKI JAKARTA,KAKAP,2015,216.040,10802000.0
BUDIDAYA,DKI JAKARTA,KAKAP,2016,3.10,139.540
BUDIDAYA,DKI JAKARTA,KAKAP,2017,1.780,85.499
BUDIDAYA,DKI JAKARTA,KAKAP,2018,2.550,171.390
BUDIDAYA,DKI JAKARTA,KAKAP,2019,1.660,61.880
BUDIDAYA,DKI JAKARTA,KAKAP,2020,1.170,82.785
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2010,34056.920,68113840.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2011,25935.0,51870000.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2012,2292.20,8022700.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2013,1695.0,5932500.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2014,3019.170,13474600.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2015,1424.60,6410700.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2016,841.10,3845801.0
BUDIDAYA,DKI JAKARTA,KEKERANGAN,2017,1196.70,11967000.0
BUDIDAYA,DKI JAKARTA,KERAPU,2010,11.120,1193422.0
BUDIDAYA,DKI JAKARTA,KERAPU,2011,6.780,854.280
BUDIDAYA,DKI JAKARTA,KERAPU,2012,9.460,1041040.0
BUDIDAYA,DKI JAKARTA,KERAPU,2013,83.170,8274290.0
BUDIDAYA,DKI JAKARTA,KERAPU,2014,12.20,1463748.0
BUDIDAYA,DKI JAKARTA,KERAPU,2015,13.770,1377000.0
BUDIDAYA,DKI JAKARTA,KERAPU,2016,22.820,2588711.0
BUDIDAYA,DKI JAKARTA,KERAPU,2017,17.420,2386809.0
BUDIDAYA,DKI JAKARTA,KERAPU,2018,22.360,2123730.0
BUDIDAYA,DKI JAKARTA,KERAPU,2019,22.260,2337090.0
BUDIDAYA,DKI JAKARTA,KERAPU,2020,20.480,2150085.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2010,3713.230,46245416.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2011,2244.030,37194669.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2012,673.690,10493860.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2013,359.960,4645650.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2014,183.90,3073905.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2015,73.990,2143411.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2016,173.520,2723400.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2017,16.260,266.065
BUDIDAYA,DKI JAKARTA,LAINNYA,2018,59.140,1007320.0
BUDIDAYA,DKI JAKARTA,LAINNYA,2019,9.940,358.080
BUDIDAYA,DKI JAKARTA,LELE,2010,1666.430,18607999.0
BUDIDAYA,DKI JAKARTA,LELE,2011,1741.0,20892000.0
BUDIDAYA,DKI JAKARTA,LELE,2012,2086.580,22952402.0
